,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
5,12562738,5552508,1135,5,2.0,116,Z***,使用物品检测消毒的器材，建立社区常态化防疫机,2各个社区要建立常态化防疫队伍，对于核酸检测、流调、居家隔离、送菜送水、扫码检查等进行梳理，设置岗位或社区社团，让群众常态化的参与。事...,1641608921,123.149.208.*,已办理,已办理,未交办,0,0,郑州市委书记安伟,建言,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1641644881, 河南省 郑州市,False,2022-01-08
6,12562722,5544499,2019,6,12.0,0,t***,健康码异常,书记你好，我于2021年12月26日从东莞市清溪镇坐火车回27日到汉中，到家立即向村委报备，在家居家隔离，没有去过中高风险地区，健康码...,1641608850,117.136.86.*,已办理,已一次评价,未交办,0,1,汉台区委书记,求助,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1641870466, 北京市,False,2022-01-08
7,12562651,4474426,582,2,6.0,0,风***,拆除隔离带栏杆，人为故意拆除,位于龙海大道上，旭辉乐活城和万达金街之间一处隔离带，于1月7日晚上11点左右四五个人拆除了之前有的金属栏杆，非行人道车流大的地方。十分...,1641608518,123.147.248.*,已办理,已办理,线上交办,0,1,重庆市市长胡衡华,投诉,交通,客户端,,,,,0,1,,,,,,,0,0,1641647801, 重庆市,False,2022-01-08
8,12562636,4547326,551,6,14.0,0,茗***,疫情当下，让政策为老师心安,如今3年服务期已到，这3年我们的抗疫也在持续进行着，每次因疫情原因工作需要提前半个月回校隔离时，不仅增加了额外的经济负担，还严重增加了...,1641608421,139.214.22.*,已办理,已办理,线上交办,0,0,吉林省委书记景俊海,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1641797243, 吉林省 吉林市,False,2022-01-08
9,12562207,5552175,591,5,12.0,129,清***,集中隔离已到,12月20日末次接触，24日晚被集中隔离在威斯汀酒店，今天已经到了1月8日，无论按末次还是按进酒店那天算，都已经满足14天集中<lab...,1641605842,210.74.128.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1641612889, 陕西省 西安市,False,2022-01-08
0,12561859,5551997,591,5,4.0,129,X***,企业复工问题,城市当中，大部分人员都是企业的员工，由每个企业严格管控，保证没有密接人员，如有发现立刻报告，按照政府的要求进行隔离。企业保证人员两点一...,1641603531,1.83.73.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,建言,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1641612889, 陕西省 西安市,False,2022-01-08
1,12561722,5552021,1881,1,1.0,0,J***,万源入境人员隔离政策,领导您好，我于2021年12月31号入境上海，目前在上海进行集中隔离，想请问在上海14+7天，共21天<label style='co...,1641602582,116.236.121.*,已办理,已办理,线下交办,0,0,万源市委书记,咨询,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1641714089, 上海市,False,2022-01-08
2,12561117,5060653,1646,5,6.0,0,J***,临漳魏峰线道路隔离带设置不便民,临漳县S316省道魏峰线临漳县城至魏县限界，道路中间隔离带设置距离太长，几公里还没个道口，掉头还得跑那么远，村里面一共两个口，很多人为...,1641596781,106.115.169.*,已办理,已一次评价,线下交办,0,0,临漳县委书记,建言,交通,客户端,,,,,0,1,,,4.7,5.0,5.0,4.0,0,0,1641864251, 河北省 邯郸市,False,2022-01-07
3,12560969,5543899,2060,6,7.0,0,W***,银川志华房产开发有限公司合同诈骗,我是2020年12月份买的位于长城路与唐徕渠边华远地产开发的海蓝和光小区的商品房，该小区于2021年12月29号交房拿钥匙，可是我所购买的该小区的21号楼被<label style='color:re...,1641594421,39.144.73.*,已办理,已办理,未交办,0,0,金凤区委书记,求助,城建,微信小程序,,,,,0,1,,,,,,,0,0,1641801341, 北京市,False,2022-01-07
4,12560614,5551666,587,2,12.0,0,泥***,次密接触者隔离是否要自己出隔离费用,你好，我于2021年12月27日从昆明站做高铁到楚雄，31号接到电话通知说我们车厢有一位乘客与确诊者有过接触我需要集中隔离，为积极防护...,1641578823,183.225.19.*,已办理,已办理,未交办,0,0,云南省委书记王宁,投诉,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1641806432, 云南省,False,2022-01-07
5,12560572,5551599,1368,2,12.0,129,W***,工作人员情况反映,西安市临潼区第某专班完成14天的医学隔离观察任务，后被要求原地待命，直接接下一班任务。请领导科学指导！,1641577689,223.104.11.*,已办理,已办理,未交办,0,0,西安市市长李明远,投诉,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1641612889, 陕西省 西安市,False,2022-01-07
6,12560530,4624144,1135,1,12.0,0,心***,居家隔离，无法做全民核酸，健康码变黄,因为12月31日从禹州回郑州，开始居家隔离，不能出门，所以全民免费核酸没有做，然后短信通知我因为没有做全民核酸，所以健康码变黄，让我去...,1641576772,42.236.131.*,已办理,已办理,未交办,0,0,郑州市委书记安伟,咨询,医疗,客户端,,,,,0,1,,,,,,,0,0,1641647708, 河南省 郑州市,False,2022-01-07
7,12560497,4184561,1367,5,12.0,129,永***,给西安医疗建议,现阶段医院应设立隔离区，封控区，管控区，防范区，患者应先到隔离区进行...,1641576034,106.44.133.*,待回复,待回复,未交办,0,0,西安市委书记方红卫,建言,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1641612889, 湖南省 长沙市,False,2022-01-07
8,12560431,5536517,1955,6,2.0,129,W***,关于融创珑府5号楼1单元隔离期满解除隔离,关于融创珑府5号楼1单元隔离期满，且全员核酸正常，是否可以解除隔离。,1641574729,125.76.213.*,已办理,已一次评价,未交办,0,0,雁塔区委书记,求助,政务,微信小程序,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1641612848, 陕西省 西安市,False,2022-01-07
9,12559910,5543259,1956,6,2.0,129,r***,百姓生活需求,我们是未央区辛家庙安诚御花苑D区的居民，疫情期间让大家居家隔离，为了大家的生命安全可以理解，我们也都积极配合，已经封了半个多月，给我们...,1641569193,113.132.147.*,待回复,待回复,未交办,0,0,未央区委书记,求助,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1641612848, 陕西省 西安市,False,2022-01-07
0,12559796,5550861,1337,2,7.0,0,W***,昆明市五华区中天城天阔小区问题,小区内的通道被石墩子还有隔离栏阻塞，不知道是否符合消防要求。,1641568571,112.112.231.*,已办理,已办理,未交办,0,1,昆明市委书记刘洪建,投诉,城建,微信小程序,,,,,0,1,,,,,,,0,0,1641801341, 云南省 昆明市,False,2022-01-07
1,12558656,5550290,1957,1,12.0,129,小***,关于B类接触者解除标准,我是2021年12月24日成为密切接触者的，2022年1月4日被灞桥区防疫指挥中心进行集中隔离，现咨询关于B类接触者解除标准，我有以下...,1641562690,36.46.161.*,已办理,已办理,未交办,0,0,灞桥区委书记,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
2,12558372,5484112,543,6,12.0,0,l***,县级定点疫情隔离医院医技人员待遇问题,你好领导，万望回复一份县级定点疫情隔离医院医技人员相关待遇问题的政策指导一份。,1641561288,120.8.219.*,已办理,已办理,未交办,0,0,河北省委书记王东峰,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1641704796, 河北省 邯郸市,False,2022-01-07
3,12558062,5550270,1165,1,12.0,0,向***,疫情防控,请问从低风险地区返回周口的人员需要居家隔离吗（48小时核酸阴性）,1641559979,1.197.237.*,已办理,已办理,未交办,0,1,周口市委书记张建慧,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1641647708, 河南省 周口市,False,2022-01-07
4,12557860,5550143,1956,6,12.0,129,你***,西安隔离政策咨询,上月31日接到流调电话，1月4日被通知集中隔离，期间已经过去了11天，想提问是按照集中<label style='color:red'...,1641559042,123.139.60.*,已办理,已办理,未交办,0,0,未央区委书记,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
5,12557761,4998725,5069,5,,0,美***,中高风险地区，非密切接触者能否选择核酸混采,我是一名基层群众，有时候某市出现一例新冠病人，导致整个市包括下面的县城全被划成高风险区，尽管距离很远，行程流调也没有重叠，因为全市被划成高风险区，到别的市，按防控要求从中高风险区不是封控区内过来的要居...,1641558500,106.42.92.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1641728797, 河南省 南阳市,False,2022-01-07
6,12557609,5546123,592,2,2.0,129,f***,隔离期满,我孩子12.12日在枫林绿洲社区打疫苗，25号接到电话通知我们“空间”接触了新冠病历，后被通知集中隔离，而至今<label style...,1641557781,1.86.16.*,待回复,待回复,未交办,0,0,陕西省省长赵一德,投诉,政务,客户端,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
7,12557528,5549926,1960,1,2.0,129,l***,西安一码通与咸阳核酸检测报告不同步,由于自己在莲湖区劳动南路玉林汽配城上班，居住在咸阳市秦都区，12.22之前都在上班地点进行3次核酸检测，之后都在咸阳按照防疫要求按时参加6次核酸检测和居家<label style='color:red...,1641557407,123.138.133.*,已办理,已办理,未交办,0,0,莲湖区委书记,咨询,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1641612848, 陕西省 西安市,False,2022-01-07
8,12557465,5549922,593,6,12.0,0,卡***,求助,各位领导，咨询一下近期回国在广州隔离，根据国家隔离政策，完成集中<l...,1641556945,219.135.170.*,已办理,已办理,线下交办,0,0,甘肃省委书记尹弘,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1642237130, 广东省 广州市,False,2022-01-07
9,12557028,5545883,2442,6,2.0,0,W***,非高风险区来林隔离点对省内异地人员收费,你好书记，我是省内异地来林已工作8年的职工，因前段时间省内的疫情，家人来照顾孩子被要求隔离，疫情<label style='color...,1641554668,115.54.137.*,已办理,已办理,线下交办,0,0,林州市委书记,求助,政务,微信小程序,,,,,0,1,,,,,,,0,0,1641713237, 河南省 安阳市,False,2022-01-07
0,12557011,5549671,1982,6,6.0,129,x***,西安返咸阳,你好，我在西安上班（西安无居住地），咸阳秦都区居住，西安疫情发生以来，作为密接人员，在西安进行集中隔离，现集中<label style...,1641554552,1.83.126.*,已办理,已办理,未交办,0,0,秦都区委书记,求助,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
1,12556978,1137896,1367,1,2.0,129,黎***,万科高新华府小区封控区何时降级,领导：万科高新华府小区位于雁塔区杜城街道办西沣三路，2021年12月22日因小区某户一人确诊新冠阳性病例，其家中5人全部集中隔离，该楼...,1641554294,111.18.33.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,咨询,政务,客户端,,,,,0,1,,,,,,,0,0,1641629681, 北京市,False,2022-01-07
2,12556814,5158248,754,6,7.0,0,W***,郭村柴务回迁房地库权属,领导您好，我是郭村村民，马驹桥镇温馨家园南区回迁四年了，地库一直没开，现在要向外出租，车库出口放在小区中央，中间这个道路是个消防通道，又新装了隔离</...,1641553393,221.220.99.*,已办理,已办理,线下交办,0,0,通州区区长孟景伟,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1641713237, 北京市,False,2022-01-07
3,12556779,4684282,1982,6,12.0,129,W***,出院回家,1.6日晚6点多到达三桥站点，工作人员让联系所在社区点对点接回，社区称要拉去集中自费隔离14天，让耐心等待派车，一直等到十点多也没来，...,1641553259,222.91.188.*,已办理,已办理,未交办,0,0,秦都区委书记,求助,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
4,12556345,5549339,2510,5,2.0,116,Z***,希望疫情防控措施做出的整改,1.是否应该完善单独针对学生的疫情防控政策，毕竟学生是无收入无选择权的一类群体，比如学校不留校只能返乡，隔离费用和<label sty...,1641550908,61.163.177.*,已办理,已办理,未交办,0,0,沈丘县委书记,建言,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1641713237, 河南省 周口市,False,2022-01-07
5,12556182,5544092,1428,6,7.0,0,W***,华远地产海蓝和光欺骗欺诈消费者,我是2020年12月份买的位于长城路与唐徕渠边华远地产开发的海蓝和光小区的商品房，该小区于2021年12月29号交房拿钥匙，可是我所购买的该小区的21号楼被<label style='color:re...,1641550011,39.144.73.*,已办理,已办理,未交办,0,0,银川市市长赵旭辉,求助,城建,微信小程序,,,,,0,1,,,,,,,0,0,1641712773, 北京市,False,2022-01-07
6,12555927,5549020,1368,2,7.0,129,W***,华城物业不作为,居家隔离期间，让物业联系社区给我们做核酸他们说只能等结果，我们一家一月3号到现在没有做过核酸检测，让物业扔垃圾，各种推脱叫不来，<la...,1641548825,111.18.248.*,已办理,已一次评价,未交办,0,0,西安市市长李明远,投诉,城建,微信小程序,,,,,0,1,0.0,,1.9,1.0,4.0,1.0,0,1,1641612848, 北京市,False,2022-01-07
7,12555491,5548701,1957,1,12.0,129,5***,隔离时间解除,2021年12月18日成为b类密接，12月23号接到通知先居家隔离后转入酒店隔离</...,1641546690,36.43.20.*,已办理,已办理,未交办,0,1,灞桥区委书记,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
8,12555352,5547814,1367,2,2.0,129,昵***,被隔离人员,我是长安区郭杜街道南山花园小区业主，现正在长安区-西北饭店进行集中隔离。我在这里请求，希望告知我密接的相关信息，以及允许我与家人居家<...,1641546048,36.40.232.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,投诉,政务,客户端,,,,,0,1,,,,,,,0,0,1641612848, 陕西省 西安市,False,2022-01-07
9,12555255,5548503,593,5,12.0,0,c***,关于疫情防控,书记您好：       我是1月4日从昆明打工返甘人员（景泰具），在昆明所在呈贡区，当时属于中风险所在区，到家后按省市相关要求被集中隔离</label...,1641545648,223.104.56.*,已办理,已一次评价,未交办,0,4,甘肃省委书记尹弘,建言,医疗,客户端,,,,,0,1,,,1.6,1.0,2.0,2.0,0,0,1641712513, 北京市,False,2022-01-07
0,12554953,2766225,741,2,1.0,0,冬***,小区门口乱停车无人管理 小区治安严重受影响,小区刚建成，管理不规范，路面停车也不收费，附近车辆占道乱停，占自行车道，甚至车辆充当马路中间的隔离带，每条车道只能过一辆车，只要停车就...,1641544381,125.34.22.*,已办理,已办理,未交办,0,0,朝阳区委书记王灏,投诉,治安,客户端,,,,,0,1,0.0,,,,,,0,1,1641712513, 北京市,False,2022-01-07
1,12554873,5547843,2405,6,12.0,0,汝***,医护人员隔离承担全部费用,3号主动上报村委会，并在市第一人民医院采集核酸，阴性，村委会通知居家隔离14天。,1641544058,223.104.108.*,已办理,已一次评价,线下交办,0,0,汝州市委书记陈天富,求助,医疗,手机浏览器,,,,,0,1,,,2.3333,1.0,3.0,3.0,0,0,1641731720, 山西省,False,2022-01-07
2,12554843,5548219,5069,5,,0,梧***,关于新冠疫情防控的建言,可以避免发现病例时，病毒已经传播多日，政府要投入大量人力物力组织核酸检测和隔离。,1641543926,223.88.83.*,待回复,待回复,未交办,0,1,国家卫生健康委员会主任、党组书记马晓伟,建言,,客户端,,,,,0,1,,,,,,,0,0,1641633154, 河南省 郑州市,False,2022-01-07
