,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
6,12903005,5714314,1149,5,6.0,0,一***,建议将部分列车充值至安阳东始发终到,同时也建议将G1814/5充值至安阳东终到，这趟由郑局郑州段担当的复兴号是一趟由上海开来的标杆车，方便我市与长三角地区联系的同时，缩短...,1644828291,42.237.23.*,已办理,已一次评价,未交办,0,0,安阳市委书记袁家健,建言,交通,手机浏览器,,,,,0,1,0.0,,4.3333,3.0,5.0,5.0,0,1,1644918248, 河南省 郑州市,False,2022-02-14
7,12902790,5714171,963,6,14.0,0,C***,马桥经适房没产证和户口，孩子读书实在不便,领导好，我是现马桥元景富文苑经适房的户主，全家人4月份会入住，到时候小孩面临转学问题，目前在上海师培附中读，现在没拿到产证，户口不在该...,1644826886,61.170.131.*,已办理,已办理,未交办,0,0,闵行区委书记陈宇剑,求助,教育,PC浏览器,,,,,0,1,,,,,,,0,0,1644938215, 上海市,False,2022-02-14
8,12902409,2052024,2435,1,7.0,0,我***,居民用电一定要预交电费才能用电吗？,"我们在上海那边都是用电以后在付费的。这个用电应该是属于民生用电吧
什么时候有没有电我们都不知道。看一下能有什么好的方法。谢谢",1644824597,223.91.207.*,已办理,已办理,线下交办,0,0,长垣市委书记范文卿,咨询,城建,客户端,,,,,0,1,,,,,,,0,0,1644932478, 河南省 新乡市,False,2022-02-14
9,12900919,5713361,3405,2,7.0,0,W***,同鑫热力供暖太差,我是绿地上海城B区的业主，同鑫热力供暖从开始差到现在，之前投诉上门测温也是大中午太阳正强时来，拿的温度计也比我自己家温度计测出来的高，...,1644813970,39.144.100.*,已办理,已一次评价,未交办,0,0,绿园区委书记,投诉,城建,微信小程序,,,,,0,1,,,1.6,1.0,2.0,2.0,0,0,1644823982, 北京市,False,2022-02-14
0,12900162,4616339,555,6,6.0,0,西***,有关上海交通的意见建议,虹桥机场客流已经饱和，希望立即启动虹桥T3航站楼(在青浦新建)来满足日益增大的客流，满足长三角一体化发、虹桥商务区发展；上海地铁缺少大...,1644808406,223.70.164.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1644845213, 北京市,False,2022-02-14
1,12899955,4594505,579,2,12.0,0,w***,异地医保转入海口市社保局耗时3个月，耽误住院,次年1月10日海口市社保局才通知本人去办理申请异地医保转入，通过12345督促，社保局于2021年1月20日将医保接收函寄出，上海市社...,1644807219,119.41.236.*,已办理,已办理,线上交办,0,0,海南省委书记沈晓明,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1644819422, 海南省 海口市,False,2022-02-14
2,12898983,3301046,1259,1,7.0,0,5***,二手房买卖政府指导价,市领导你好，去年国内很多房价上涨较快的城市都出台了二手房交易指导价，就是规范二手房买卖交易市场，还有深圳和杭州，上海都推出了个人二手房...,1644800872,223.104.64.*,已办理,已办理,线下交办,0,0,南宁市委书记徐海荣,咨询,城建,客户端,,,,,0,1,,,,,,,0,0,1644809339, 山西省,False,2022-02-14
3,12896353,5711697,561,6,2.0,0,萧***,一名癌症患者的苦诉,我是宿州市萧县圣泉镇陶楼村的一位村民，我家有四口人而且都有慢性病，我妻子患有妇科病、慢性胃炎和乳腺增生，我儿子和闺女患有强直性脊柱炎，闺女还患有肺结核，我儿子去<label style='color:...,1644754598,120.242.182.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,求助,政务,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1644819047, 北京市,False,2022-02-13
4,12895942,5711459,968,2,4.0,0,Z***,上海鑫子二手批车利用快手平台出售泡水车,我投诉快手电商上海鑫子二手批车，快手号D8888**gg，欺诈隐瞒消费者。,1644750615,112.42.8.*,待回复,待回复,未交办,0,0,浦东新区区长杭迎伟,投诉,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1644819422, 上海市,False,2022-02-13
5,12895636,5711356,1033,6,12.0,0,c***,关於医报费,我已在上海定居多年，今年己81岁，上个月刚因肺癌肺切除手术，现在仍在修养中，行动非常不方便，怎能去蚌埠理？持求助黄书记！求助！求助！,1644747868,183.193.144.*,已办理,已办理,未交办,0,0,蚌埠市委书记黄晓武,求助,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1644819422, 上海市,False,2022-02-13
6,12895230,5711185,817,6,11.0,0,W***,崇礼上海景泰工程公司承建项目拖欠工资,二零二一四份在张家口崇礼太孑城上海景景泰公司承建项目干活，五月份完工，。中途六月份给一部工资后剩余二万八千元至今未给。,1644743636,36.143.9.*,办理中,待回复,线上交办,0,0,张家口市委书记武卫东,求助,就业,微信小程序,,,,,0,1,,,,,,,0,0,1644819047, 北京市,False,2022-02-13
7,12894076,5710769,951,6,2.0,0,A***,无生育证明，不能投靠落户,我是江苏人，丈夫是上海人，夫妻结婚满10年，年龄满35周岁。想办理夫妻投靠落户，但需要申请人户籍地县级以上计划生育部门出具的生育子女情...,1644732637,101.86.77.*,已办理,已办理,未交办,0,2,静安区委书记于勇,求助,政务,客户端,,,,,0,1,,,,,,,0,0,1644747104, 上海市,False,2022-02-13
8,12893946,5652579,973,6,7.0,0,W***,讨要工钱,我们十几位农民工，来自江苏苏北农村，在青浦金泽镇上铺设路灯和雨水管道，中标单位：上海西岑建筑公司，021-5929****，公司把活分...,1644731501,49.93.127.*,已办理,已办理,未交办,0,0,青浦区委书记徐建,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1644742354, 江苏省 南京市,False,2022-02-13
9,12893756,2330962,1135,2,7.0,0,W***,物业公司不作为投诉无门,上海科瑞物业公司不作为，藐视相关法律法规，应急管理局下发的《高层民用建筑消防安全管理规定》禁止在高层民用建筑公共门厅、疏散走道、楼梯间...,1644729579,1.198.223.*,已办理,已办理,线上交办,0,0,郑州市委书记安伟,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1644737748, 河南省 郑州市,False,2022-02-13
0,12892954,4341470,1031,6,6.0,0,匿***,杨凤翠无2022年2月7日在芜湖站摔伤,由于车次晚点，杨凤翠前往芜湖站卫生间上厕所时不幸摔伤，当时本人以为单纯扭伤，故强行上车，但疼痛难忍，联系乘务员救助，抵达安庆站时立即前往安庆市立医院进行拍片，发现胯骨断裂，当天联系芜湖站电话未打通，后...,1644722098,220.205.225.*,已办理,已办理,未交办,0,0,芜湖市委书记单向前,求助,交通,客户端,,,,,0,1,0.0,,,,,,0,3,1644739900, 湖北省 武汉市,False,2022-02-13
1,12892848,5709549,556,6,12.0,0,R***,随申码黄码异常，申诉无果,你好，我2月6日从惠州经深圳宝安机场到上海，期间未经过任何中风险地区。并在2月8，9日两次核酸测试均为阴性，9日开始随申码突然黄码。,1644721245,223.104.69.*,已办理,已一次评价,未交办,0,0,上海市市长龚正,求助,医疗,客户端,,,,,0,1,0.0,,1.6,1.0,3.0,1.0,0,1,1644739900, 北京市,False,2022-02-13
2,12892810,5710083,555,6,1.0,0,W***,随申码颜色异常申诉无果,1月23日至2月9日，本人曾从上海回到天津市，行程为河西区三元公寓和滨海新区大港油田诚信北里，并未逗留或途径天津市疫情中高风险地区，且...,1644720889,117.143.166.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,治安,微信小程序,,,,,0,1,0.0,,,,,,0,1,1644741348, 上海市,False,2022-02-13
3,12892697,5710051,555,2,1.0,0,高***,上海心动网络骗钱骗钱,上海心动网络有限公司的香肠派对 游戏在完全不知情况下乱扣钱。 希望政府对这类公司进行查处，社会危害严重。,1644719986,223.104.211.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,治安,客户端,,,,,0,1,0.0,,,,,,0,1,1644741183, 北京市,False,2022-02-13
4,12892513,5705293,555,1,6.0,0,小***,疫情期间换证没提交体检证明，驾驶证被锁,电话咨询说要本人回上海才能解锁。请问领导有什么办法可以异地办理吗？毕竟我的体检证明已经提交了，而且人在江西。谢谢领导。祝领导身体健康！,1644718466,182.97.221.*,已办理,已办理,未交办,0,0,上海市委书记李强,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1644738915, 江西省 南昌市,False,2022-02-13
5,12890775,3964096,556,6,12.0,0,W***,关于身患基础性疾病人士入境隔离的求助！,本人计划下周飞抵上海隔离，而听闻上海市的防疫政策要求一人一间，这对于...,1644681286,203.160.86.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1644739900, 香港特别行政区,False,2022-02-12
6,12890754,5709446,555,5,7.0,0,向***,关于认贷政策对刚需购房的影响,上海认房认贷政策对炒房一租遏制及保护刚需的确起到了作用，但也把急需改善一族给卡住了！,1644681106,117.143.155.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1644723912, 上海市,False,2022-02-12
7,12890657,1099851,967,2,4.0,0,狼***,关于ABB不给外包员工缴纳五险一金,上海市浦东新区康桥工业园ABB不给外包工缴纳五险一金，还违法签订协议和劳动合同，而且外包工资比正式员工相差太大，什么福利待遇也没有，而...,1644679779,220.196.192.*,待回复,待回复,未交办,0,1,浦东新区区委书记朱芝松,投诉,企业,客户端,,,,,0,1,,,,,,,0,0,1644724602, 江苏省 徐州市,False,2022-02-12
8,12890475,5709351,2081,1,7.0,0,w***,上海东新村,交通路上海东新村已经四十年了，请问到底什么时候拆迁。,1644678108,112.49.229.*,待回复,待回复,未交办,0,0,台江区委书记,咨询,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1644723996, 上海市,False,2022-02-12
9,12889414,5708923,957,6,14.0,0,W***,高顿网校退课退费难,通过网络，在2021年1月10日我爱人购买了上海高顿教育提供的CFA-持证无忧4.0课程，课程包括一到三级的内容，目前仅开启一级的录播...,1644669359,120.229.59.*,已办理,已办理,未交办,0,0,虹口区委书记郭芳,求助,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1644721748,热心网友,False,2022-02-12
0,12888447,5706205,556,1,12.0,0,一***,随申码变黄，多次申诉无果,我的随申码当前为黄色，我于2022年2月8日抵达上海。从深圳宝安区过来的，可是我在深圳期间并未去过疫情中高风险地区，我的行程卡也是绿色...,1644660324,112.64.68.*,已办理,已办理,未交办,0,2,上海市市长龚正,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1644677973, 上海市,False,2022-02-12
1,12888234,5702590,555,1,7.0,0,奥***,上海新房摇号社保积分核定,上海户籍居民想参加新房摇号，在网络上了解到一次性补缴的社保不计入社保积分。有一点疑惑，希望房管局工作人员给予解答：发生补缴行为的年份是...,1644658534,14.24.143.*,已办理,已办理,未交办,0,1,上海市委书记李强,咨询,城建,客户端,,,,,0,1,,,,,,,0,0,1644716443, 广东省 东莞市,False,2022-02-12
2,12888179,5708042,556,6,12.0,0,W***,随申码黄码问题,该区域属于无疫情低风险地区，我于2022年2月8日在抵沪之前，做了核酸检测显示阴性，2022年2月8日从汕尾市乘坐高铁到深圳北站（中午12：00到达），再从深圳北站坐车去深圳机场，由深圳机场（下午2：...,1644657976,183.193.114.*,已办理,已办理,未交办,0,0,上海市市长龚正,求助,医疗,微信小程序,,,,,0,1,0.0,,,,,,0,1,1644720008, 上海市,False,2022-02-12
3,12887246,5707907,555,2,4.0,0,张***,上海唯一视觉收取2000元定金，请协助退回,一，本人未签订过任何形式的纸质合同，所谓合同就是签订小程序里面条款确认里面预约单的内容无误，并未提及其他内容(结果要求退款时却发了一份有你签名的合同过来，在此之前从未见过)；第二，该公司相关人员称定金...,1644649534,39.144.147.*,已办理,已一次评价,未交办,0,0,上海市委书记李强,投诉,企业,客户端,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1644720173, 北京市,False,2022-02-12
4,12887015,5707758,969,2,1.0,0,D***,紫薇茗庭小区天价停车费,上海市松江区洞泾镇王家厍路55弄紫薇茗庭小区，针对外来务工人员收取严重高于市场预期的停车费，小区租客第一辆车300元一个月，第二辆车4...,1644647446,180.156.242.*,已办理,已办理,未交办,0,0,松江区委书记程向民,投诉,治安,客户端,,,,,0,1,0.0,,,,,,0,1,1644665157, 上海市,False,2022-02-12
5,12886980,5707776,556,2,14.0,0,史***,培训机构拖延退费不处理,2019.9.28 在，在上海高顿教育培训有限公司，支付了30555元，报名了国际注册会计师，共计13科，已考三门，激活了4科，报名时...,1644647070,182.200.53.*,已办理,已办理,未交办,0,0,上海市市长龚正,投诉,教育,客户端,,,,,0,1,0.0,,,,,,0,1,1644675600, 辽宁省 沈阳市,False,2022-02-12
6,12885679,5707131,557,5,2.0,116,Z***,关于入境人员隔离问题,但是对于入境江苏省的人员来说28+28的隔离政策能否在专家评估下跟上海境外人员入境隔离政策靠齐。<label style='color...,1644636168,39.144.39.*,办理中,待回复,线下交办,0,0,江苏省委书记吴政隆,建言,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1644888410, 北京市,False,2022-02-12
7,12884121,5706441,1373,2,14.0,0,存***,家长对咸阳某学校的疑问,作为秦都区教育局和高新管委会共同管辖的**学校，我想你们也是想给咸阳人民办一所好学校，否则不会投入大量资金进行硬件建设，并慎重选择了好的上海</lab...,1644623393,111.18.146.*,已办理,已办理,未交办,0,0,咸阳市委书记夏晓中,投诉,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1644804486, 北京市,False,2022-02-11
8,12883603,5706300,947,2,11.0,0,W***,拖欠工资,1.上海紫苏文化传媒有限公司拖欠员工工资，没有劳动合同，要求对方按劳动法赔偿并发放工资。2021年7月入职该企业至2021年10月15...,1644604216,117.136.74.*,已办理,已办理,未交办,0,0,徐汇区委书记曹立强,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1644741183, 北京市,False,2022-02-11
9,12882131,5705595,555,2,7.0,0,y***,关于上海新房积分摇号购买时开发商超额冻资问题,上海市整体公平公正、透明公开的环境让很多人点赞。,1644585439,183.193.132.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1644718521, 上海市,False,2022-02-11
0,12879960,5704321,555,2,1.0,0,上***,闵行区爱博五村群租房现象严重，举报请查处整治,上海市闵行区天山西路4178弄76号3xx室，存在房屋违建现象，请求政府关注，要求拆除。该房实际建筑面积约80㎡，被二房东改造为4间均...,1644569660,101.80.123.*,已办理,已办理,未交办,0,0,上海市委书记李强,投诉,治安,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1644720173, 上海市,False,2022-02-11
1,12879321,1807347,4275,5,7.0,0,l***,宣威市板桥乡镇快递点收取快递保管费,我纳闷了，我邮寄费不是以及付过了吗，怎么还会在来个保管费，况且我写的地址是到村里，不给我送到村里就算了直接放镇上海需要再次掏钱。,1644565747,106.47.193.*,待回复,待回复,未交办,0,0,宣威市委书记,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1644709827, 湖南省 长沙市,False,2022-02-11
